Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Production/letters_digits,RE2,1024,1502.56,8.75,1493.57,1513.83,1504.49,1491.69,1513.43,10000
Production/letters_digits,RE2,128,229.45,1.05,228.12,230.53,229.09,228.15,230.75,10000
Production/letters_digits,RE2,16,75.02,0.72,74.24,76.14,74.97,74.12,75.92,10000
Production/letters_digits,RE2,16384,23141.69,61.64,23075.79,23212.74,23129.64,23065.15,23218.22,10000
Production/letters_digits,RE2,2048,2943.65,10.29,2931.9,2957.98,2945.25,2930.88,2956.42,10000
Production/letters_digits,RE2,256,406.76,1.36,405.61,408.81,406.36,405.07,408.46,10000
Production/letters_digits,RE2,32,94.05,0.71,93.12,94.94,93.82,93.17,94.92,10000
Production/letters_digits,RE2,32768,46115.07,148.96,45889.35,46241.78,46196.7,45930.11,46300.02,10000
Production/letters_digits,RE2,4096,5812.69,18.97,5789.92,5841.19,5812.28,5789.14,5836.25,10000
Production/letters_digits,RE2,512,771.77,10.64,762.5,785.55,766.92,758.55,784.98,10000
Production/letters_digits,RE2,64,138.5,1.06,137.36,140.02,138.02,137.19,139.82,10000
