Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/ipv4,PCRE2,128,74.80,0.96,73.59,76.28,74.66,73.61,76.00,10000
RealWorld/ipv4,PCRE2,16,24.86,0.13,24.72,25.02,24.85,24.71,25.02,10000
RealWorld/ipv4,PCRE2,16384,7857.56,2.09,7854.30,7859.90,7857.75,7854.97,7860.15,10000
RealWorld/ipv4,PCRE2,2048,1013.78,1.50,1012.02,1015.72,1013.18,1011.92,1015.64,10000
RealWorld/ipv4,PCRE2,256,135.78,1.78,134.81,138.95,135.10,133.57,137.99,10000
RealWorld/ipv4,PCRE2,32,31.10,0.16,30.95,31.31,31.02,30.90,31.29,10000
RealWorld/ipv4,PCRE2,32768,15726.79,36.13,15686.97,15771.27,15720.16,15681.92,15771.65,10000
RealWorld/ipv4,PCRE2,4096,2001.89,2.43,1998.41,2004.68,2002.36,1998.87,2004.90,10000
RealWorld/ipv4,PCRE2,512,257.05,1.11,255.73,258.45,257.37,255.67,258.42,10000
RealWorld/ipv4,PCRE2,64,44.95,1.73,43.76,48.01,44.31,42.80,47.10,10000
RealWorld/ipv4,PCRE2,8192,3953.51,4.76,3945.52,3957.51,3953.97,3947.60,3959.42,10000
RealWorld/ipv4,RE2,1024,1504.40,14.55,1493.98,1528.59,1498.24,1486.34,1522.46,10000
RealWorld/ipv4,RE2,128,228.04,1.81,226.56,231.18,227.50,225.79,230.28,10000
RealWorld/ipv4,RE2,16,73.42,0.44,72.83,73.85,73.50,72.87,73.97,10000
RealWorld/ipv4,RE2,16384,23015.61,55.92,22959.22,23109.70,23003.41,22946.18,23085.04,10000
RealWorld/ipv4,RE2,2048,2932.75,8.35,2922.39,2943.75,2931.23,2922.38,2943.11,10000
RealWorld/ipv4,RE2,256,409.60,3.38,405.30,413.94,409.49,405.41,413.80,10000
RealWorld/ipv4,RE2,32,94.18,0.28,93.98,94.66,94.04,93.83,94.54,10000
RealWorld/ipv4,RE2,32768,46063.05,72.28,45982.28,46154.60,46055.13,45973.30,46152.79,10000
RealWorld/ipv4,RE2,4096,5792.67,7.93,5784.19,5805.37,5791.59,5782.83,5802.51,10000
RealWorld/ipv4,RE2,512,780.69,3.44,775.05,784.04,780.99,776.42,784.96,10000
RealWorld/ipv4,RE2,64,139.16,1.34,137.73,140.84,138.54,137.49,140.82,10000
RealWorld/ipv4,RE2,8192,11524.75,32.95,11504.46,11581.88,11507.73,11483.84,11565.67,10000
RealWorld/ipv4,std::regex,1024,21893.75,742.51,21109.80,23127.79,21750.88,20971.80,22815.70,2000
RealWorld/ipv4,std::regex,128,2709.75,20.27,2675.76,2726.90,2712.17,2684.59,2734.92,2000
RealWorld/ipv4,std::regex,16,275.47,12.71,256.10,290.85,278.56,259.70,291.25,2000
RealWorld/ipv4,std::regex,2048,47614.46,2286.04,44028.75,50171.13,47618.95,44775.97,50452.96,2000
RealWorld/ipv4,std::regex,256,6024.16,418.08,5615.24,6702.97,5899.03,5505.04,6543.27,2000
RealWorld/ipv4,std::regex,32,612.99,24.79,585.17,648.78,614.13,582.20,643.77,2000
RealWorld/ipv4,std::regex,4096,107380.66,6430.03,102211.34,116813.95,103618.20,99396.73,115364.59,2000
RealWorld/ipv4,std::regex,512,10961.00,260.80,10656.23,11343.40,10927.10,10637.18,11284.82,2000
RealWorld/ipv4,std::regex,64,1240.24,52.54,1196.17,1309.54,1210.43,1175.00,1305.47,2000
RealWorld/ipv4,std::regex,8192,232500.26,12001.39,221737.97,249515.25,229040.77,217598.56,247401.95,2000
RealWorld/uuid,CTRE,1024,3106.91,2.78,3103.01,3110.39,3107.48,3103.46,3110.36,10000
RealWorld/uuid,CTRE,128,411.23,0.91,410.52,412.74,410.77,410.10,412.37,10000
RealWorld/uuid,CTRE,16,17.28,0.17,17.14,17.56,17.23,17.07,17.49,10000
RealWorld/uuid,CTRE,16384,49137.06,54.02,49065.26,49197.93,49129.08,49069.98,49204.14,10000
RealWorld/uuid,CTRE,2048,6185.80,21.87,6157.12,6207.24,6195.28,6158.64,6212.96,10000
RealWorld/uuid,CTRE,256,803.52,5.95,798.69,813.11,800.23,796.13,810.91,10000
RealWorld/uuid,CTRE,32,45.59,0.33,45.30,46.01,45.43,45.19,46.00,10000
RealWorld/uuid,CTRE,32768,98234.29,66.93,98184.82,98348.03,98199.39,98151.19,98317.40,10000
RealWorld/uuid,CTRE,4096,12293.97,34.26,12250.96,12333.00,12285.11,12251.43,12336.50,10000
RealWorld/uuid,CTRE,512,1575.40,6.29,1571.79,1586.57,1573.10,1567.60,1583.21,10000
RealWorld/uuid,CTRE,64,198.06,0.71,197.43,199.25,197.77,197.18,198.93,10000
RealWorld/uuid,CTRE,8192,24584.60,27.48,24551.71,24615.06,24573.26,24550.48,24618.73,10000
RealWorld/uuid,Hyperscan,1024,586.66,2.80,584.86,591.57,585.95,583.18,590.14,10000
RealWorld/uuid,Hyperscan,128,107.35,1.12,106.08,108.97,107.02,105.96,108.74,10000
RealWorld/uuid,Hyperscan,16,53.41,0.85,52.59,54.61,53.32,52.35,54.46,10000
RealWorld/uuid,Hyperscan,16384,8798.50,4.59,8794.30,8804.80,8796.31,8792.81,8804.19,10000
RealWorld/uuid,Hyperscan,2048,1135.20,1.20,1133.81,1136.85,1135.22,1133.72,1136.69,10000
RealWorld/uuid,Hyperscan,256,176.29,2.00,174.43,179.47,175.93,173.81,178.78,10000
RealWorld/uuid,Hyperscan,32,83.83,0.39,83.32,84.26,84.00,83.34,84.31,10000
RealWorld/uuid,Hyperscan,32768,17572.43,14.09,17560.95,17596.07,17568.30,17554.93,17589.92,10000
RealWorld/uuid,Hyperscan,4096,2229.61,1.41,2227.53,2231.36,2229.47,2227.86,2231.37,10000
RealWorld/uuid,Hyperscan,512,313.33,3.85,310.89,320.14,311.84,308.55,318.11,10000
RealWorld/uuid,Hyperscan,64,73.73,0.66,72.95,74.64,73.47,72.91,74.54,10000
RealWorld/uuid,Hyperscan,8192,4419.26,1.89,4416.59,4421.92,4419.23,4416.91,4421.60,10000
RealWorld/uuid,PCRE2,1024,555.09,2.66,552.69,558.28,553.76,551.79,558.38,10000
