Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_alt,std::regex,1024,70.79,1.81,69.04,73.13,70.74,68.55,73.03,0
NonMatch/dom_alt,std::regex,128,69.40,2.47,67.77,73.78,68.38,66.33,72.47,0
NonMatch/dom_alt,std::regex,16,68.41,0.48,67.95,69.05,68.19,67.81,69.01,0
NonMatch/dom_alt,std::regex,2048,70.12,1.41,69.17,72.51,69.39,68.37,71.88,0
NonMatch/dom_alt,std::regex,256,68.69,1.88,67.22,71.97,68.07,66.35,71.03,0
NonMatch/dom_alt,std::regex,32,68.90,1.87,67.13,71.25,67.80,66.57,71.22,0
NonMatch/dom_alt,std::regex,4096,69.29,2.68,67.50,73.64,67.58,65.95,72.62,0
NonMatch/dom_alt,std::regex,512,71.31,1.63,69.32,73.50,70.78,69.29,73.33,0
NonMatch/dom_alt,std::regex,64,68.08,0.35,67.65,68.43,68.14,67.65,68.51,0
NonMatch/dom_alt,std::regex,8192,68.56,0.91,67.93,70.09,68.13,67.42,69.69,0
NonMatch/dom_middle,CTRE-SIMD,1024,24.32,0.78,23.30,25.26,24.14,23.35,25.28,0
NonMatch/dom_middle,CTRE-SIMD,128,4.61,0.63,4.33,5.74,4.33,3.83,5.40,0
NonMatch/dom_middle,CTRE-SIMD,16,23.27,0.07,23.23,23.40,23.24,23.18,23.36,0
NonMatch/dom_middle,CTRE-SIMD,16384,332.02,2.01,328.51,333.39,332.50,329.52,334.51,0
NonMatch/dom_middle,CTRE-SIMD,2048,45.25,1.97,43.51,48.59,44.82,42.81,47.70,0
NonMatch/dom_middle,CTRE-SIMD,256,6.95,0.19,6.80,7.29,6.89,6.71,7.19,0
NonMatch/dom_middle,CTRE-SIMD,32,3.97,0.01,3.97,3.98,3.97,3.97,3.98,0
NonMatch/dom_middle,CTRE-SIMD,32768,777.36,2.48,773.81,779.61,777.78,774.29,780.44,0
