Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/lowercase,CTRE-SIMD,128,4.88,0.24,4.76,5.31,4.76,4.57,5.18,10000
Simple/lowercase,CTRE-SIMD,16,7.85,0.50,7.61,8.74,7.62,7.23,8.47,10000
Simple/lowercase,CTRE-SIMD,16384,331.11,1.79,328.92,332.97,330.57,328.88,333.33,10000
Simple/lowercase,CTRE-SIMD,2048,43.97,0.36,43.66,44.59,43.91,43.52,44.42,10000
Simple/lowercase,CTRE-SIMD,256,6.57,0.03,6.51,6.59,6.58,6.52,6.61,10000
Simple/lowercase,CTRE-SIMD,32,4.51,0.02,4.49,4.53,4.50,4.49,4.53,10000
Simple/lowercase,CTRE-SIMD,32768,779.86,5.91,775.19,790.06,777.51,772.53,787.19,10000
Simple/lowercase,CTRE-SIMD,4096,84.12,0.18,83.86,84.26,84.24,83.89,84.35,10000
Simple/lowercase,CTRE-SIMD,512,11.34,0.15,11.12,11.51,11.34,11.16,11.52,10000
Simple/lowercase,CTRE-SIMD,64,3.98,0.01,3.97,4.00,3.97,3.96,4.00,10000
Simple/lowercase,CTRE-SIMD,8192,164.02,1.00,162.69,165.27,164.20,162.78,165.27,10000
Simple/lowercase,Hyperscan,1024,586.26,1.63,584.87,589.07,585.64,584.23,588.29,10000
Simple/lowercase,Hyperscan,128,107.04,0.69,106.50,108.21,106.73,106.19,107.89,10000
Simple/lowercase,Hyperscan,16,54.41,0.61,53.64,54.97,54.76,53.66,55.16,10000
Simple/lowercase,Hyperscan,16384,8798.75,5.61,8791.84,8806.37,8799.44,8791.78,8805.72,10000
Simple/lowercase,Hyperscan,2048,1135.43,0.32,1135.06,1135.84,1135.32,1135.03,1135.84,10000
Simple/lowercase,Hyperscan,256,175.12,0.57,174.58,175.93,174.81,174.41,175.83,10000
Simple/lowercase,Hyperscan,32,83.94,0.50,83.35,84.44,84.17,83.32,84.56,10000
Simple/lowercase,Hyperscan,32768,17570.11,10.11,17560.08,17586.56,17567.66,17557.55,17582.66,10000
Simple/lowercase,Hyperscan,4096,2231.68,3.84,2227.72,2237.37,2230.78,2226.91,2236.44,10000
Simple/lowercase,Hyperscan,512,311.68,0.75,310.54,312.57,311.67,310.75,312.61,10000
Simple/lowercase,Hyperscan,64,74.88,1.39,73.50,76.42,74.20,73.15,76.60,10000
Simple/lowercase,Hyperscan,8192,4418.49,2.92,4413.72,4421.71,4418.94,4414.87,4422.11,10000
Simple/lowercase,PCRE2,1024,300.28,0.38,299.86,300.78,300.11,299.80,300.75,10000
Simple/lowercase,PCRE2,128,52.60,0.06,52.51,52.66,52.63,52.52,52.67,10000
Simple/lowercase,PCRE2,16,21.98,0.22,21.84,22.37,21.90,21.71,22.25,10000
Simple/lowercase,PCRE2,16384,4435.88,5.31,4430.20,4441.34,4435.84,4429.28,4442.47,10000
Simple/lowercase,PCRE2,2048,577.51,1.14,576.01,578.73,577.90,576.10,578.93,10000
Simple/lowercase,PCRE2,256,86.45,0.41,86.02,87.04,86.46,85.94,86.96,10000
Simple/lowercase,PCRE2,32,26.70,0.45,26.45,27.51,26.48,26.14,27.27,10000
Simple/lowercase,PCRE2,32768,8854.18,4.62,8847.81,8858.66,8855.07,8848.44,8859.92,10000
Simple/lowercase,PCRE2,4096,1127.38,1.91,1125.68,1130.56,1127.15,1125.01,1129.76,10000
Simple/lowercase,PCRE2,512,162.51,0.76,161.75,163.37,162.32,161.56,163.46,10000
Simple/lowercase,PCRE2,64,35.78,0.03,35.76,35.84,35.77,35.74,35.83,10000
Simple/lowercase,PCRE2,8192,2227.78,1.00,2226.28,2229.07,2227.94,2226.54,2229.03,10000
Simple/lowercase,RE2,1024,1493.70,11.16,1482.95,1511.72,1491.17,1479.85,1507.55,10000
Simple/lowercase,RE2,128,274.07,101.58,227.26,455.78,228.72,147.94,400.21,10000
Simple/lowercase,RE2,16,74.96,0.72,74.28,76.00,74.92,74.07,75.84,10000
Simple/lowercase,RE2,16384,23177.78,56.74,23087.74,23220.80,23210.43,23107.32,23248.23,10000
Simple/lowercase,RE2,2048,2945.42,16.97,2920.46,2967.72,2946.53,2924.35,2966.49,10000
Simple/lowercase,RE2,256,410.39,3.57,406.56,413.98,410.83,405.95,414.83,10000
Simple/lowercase,RE2,32,94.09,0.84,93.24,95.31,94.16,93.05,95.13,10000
Simple/lowercase,RE2,32768,46424.60,202.94,46075.43,46555.55,46532.09,46172.62,46676.59,10000
Simple/lowercase,RE2,4096,5859.94,30.93,5805.71,5882.23,5873.33,5821.54,5898.35,10000
Simple/lowercase,RE2,512,768.23,2.58,765.54,772.53,767.74,765.03,771.43,10000
Simple/lowercase,RE2,64,139.21,1.66,137.69,141.51,138.77,137.15,141.27,10000
Simple/lowercase,RE2,8192,11596.16,35.52,11553.66,11629.05,11608.57,11552.06,11640.26,10000
Simple/lowercase,std::regex,1024,17987.47,1269.47,16408.62,19473.80,18222.37,16411.21,19563.73,2000
Simple/lowercase,std::regex,128,2575.20,55.29,2504.59,2641.88,2596.17,2506.55,2643.84,2000
Simple/lowercase,std::regex,16,342.38,1.78,339.89,344.19,342.65,340.17,344.59,2000
Simple/lowercase,std::regex,2048,38166.37,3144.68,34377.85,42435.88,38823.17,34261.73,42071.00,2000
Simple/lowercase,std::regex,256,4271.76,220.31,3924.89,4453.38,4394.72,3998.21,4545.32,2000
Simple/lowercase,std::regex,32,692.09,1.91,690.39,695.34,691.50,689.72,694.47,2000
Simple/lowercase,std::regex,4096,96555.96,4234.18,92208.94,103085.58,95811.19,91298.52,101813.39,2000
Simple/lowercase,std::regex,512,9145.83,442.99,8691.45,9613.86,9056.17,8595.79,9695.87,2000
Simple/lowercase,std::regex,64,1266.36,39.88,1215.86,1309.67,1275.60,1216.84,1315.88,2000
Simple/lowercase,std::regex,8192,228367.86,15065.56,210739.63,250562.39,228920.03,209661.49,247074.22,2000
Simple/uppercase,CTRE-SIMD,1024,21.03,0.77,20.39,21.92,20.54,20.07,21.99,10000
Simple/uppercase,CTRE-SIMD,128,3.22,0.01,3.22,3.23,3.22,3.22,3.23,10000
Simple/uppercase,CTRE-SIMD,16,7.75,0.14,7.68,8.00,7.69,7.58,7.92,10000
Simple/uppercase,CTRE-SIMD,16384,314.40,1.44,313.07,316.68,314.03,312.62,316.18,10000
Simple/uppercase,CTRE-SIMD,2048,41.31,0.42,40.70,41.72,41.37,40.79,41.83,10000
Simple/uppercase,CTRE-SIMD,256,5.82,0.03,5.80,5.87,5.82,5.79,5.86,10000
Simple/uppercase,CTRE-SIMD,32,2.99,0.12,2.93,3.20,2.94,2.85,3.14,10000
Simple/uppercase,CTRE-SIMD,32768,755.36,5.55,749.91,764.34,753.69,748.47,762.25,10000
Simple/uppercase,CTRE-SIMD,4096,78.81,0.54,78.01,79.40,78.79,78.14,79.49,10000
Simple/uppercase,CTRE-SIMD,512,10.47,0.45,10.14,11.24,10.26,9.91,11.02,10000
Simple/uppercase,CTRE-SIMD,64,2.40,0.00,2.40,2.40,2.40,0.00,nan,10000
Simple/uppercase,CTRE-SIMD,8192,155.22,0.95,154.19,156.73,154.94,154.04,156.40,10000
Simple/uppercase,Hyperscan,1024,586.85,0.47,586.17,587.28,587.06,586.27,587.43,10000
Simple/uppercase,Hyperscan,128,107.26,0.48,106.67,107.70,107.44,106.67,107.85,10000
Simple/uppercase,Hyperscan,16,54.55,0.36,54.20,55.16,54.45,54.10,55.00,10000
Simple/uppercase,Hyperscan,16384,8794.99,7.33,8786.98,8804.47,8795.82,8785.90,8804.09,10000
Simple/uppercase,Hyperscan,2048,1136.08,0.91,1135.05,1136.97,1136.36,1134.94,1137.21,10000
Simple/uppercase,Hyperscan,256,175.71,1.30,173.72,177.09,175.74,174.10,177.32,10000
Simple/uppercase,Hyperscan,32,84.33,0.84,83.60,85.75,84.11,83.29,85.37,10000
Simple/uppercase,Hyperscan,32768,17569.39,6.17,17563.20,17576.04,17567.41,17561.73,17577.06,10000
Simple/uppercase,Hyperscan,4096,2234.29,6.65,2228.47,2242.20,2230.23,2226.04,2242.54,10000
Simple/uppercase,Hyperscan,512,312.09,0.40,311.68,312.69,312.03,311.59,312.58,10000
Simple/uppercase,Hyperscan,64,74.42,0.54,73.85,75.05,74.56,73.75,75.09,10000
Simple/uppercase,Hyperscan,8192,4421.22,4.74,4414.77,4427.69,4420.31,4415.34,4427.10,10000
Simple/uppercase,PCRE2,1024,300.53,0.83,299.57,301.46,300.53,299.51,301.56,10000
Simple/uppercase,PCRE2,128,53.18,0.85,51.89,54.24,53.15,52.12,54.23,10000
Simple/uppercase,PCRE2,16,22.68,0.81,21.84,24.01,22.48,21.67,23.69,10000
Simple/uppercase,PCRE2,16384,4434.68,4.90,4430.58,4442.58,4432.59,4428.60,4440.76,10000
Simple/uppercase,PCRE2,2048,577.08,1.32,576.05,579.34,576.72,575.43,578.72,10000
Simple/uppercase,PCRE2,256,86.51,0.64,85.59,87.30,86.48,85.72,87.31,10000
Simple/uppercase,PCRE2,32,28.54,3.43,26.58,34.59,26.93,24.29,32.79,10000
Simple/uppercase,PCRE2,32768,8861.88,20.92,8840.97,8896.96,8856.53,8835.90,8887.85,10000
Simple/uppercase,PCRE2,4096,1127.19,1.41,1125.99,1128.78,1126.50,1125.45,1128.94,10000
Simple/uppercase,PCRE2,512,162.81,1.66,161.04,165.46,162.33,160.75,164.86,10000
Simple/uppercase,PCRE2,64,36.35,0.55,35.51,36.98,36.54,35.67,37.03,10000
Simple/uppercase,PCRE2,8192,2227.46,1.07,2225.68,2228.49,2227.67,2226.13,2228.78,10000
Simple/uppercase,RE2,1024,1488.22,4.16,1484.13,1493.98,1487.42,1483.05,1493.39,10000
