Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/lowercase,RE2,512,770.83,9.59,763.96,787.42,766.66,758.92,782.74,10000
Simple/lowercase,RE2,64,139.34,1.33,137.88,141.30,139.24,137.69,140.99,10000
Simple/lowercase,RE2,8192,11590.99,34.66,11556.06,11641.47,11596.76,11547.96,11634.03,10000
Simple/lowercase,std::regex,1024,18560.73,2752.27,14313.69,21629.68,19365.96,15143.33,21978.13,2000
Simple/lowercase,std::regex,128,2528.58,43.76,2466.97,2581.51,2535.34,2474.25,2582.92,2000
Simple/lowercase,std::regex,16,278.55,31.94,252.65,333.16,270.33,238.89,318.21,2000
Simple/lowercase,std::regex,2048,39137.84,4218.50,32584.21,42920.73,41074.31,33899.88,44375.79,2000
Simple/lowercase,std::regex,256,4321.95,708.66,3565.23,5146.68,4446.03,3442.04,5201.87,2000
Simple/lowercase,std::regex,32,502.02,75.05,444.95,621.62,462.72,408.83,595.21,2000
Simple/lowercase,std::regex,4096,95225.96,4274.22,90276.97,100217.84,95963.49,89918.82,100533.10,2000
Simple/lowercase,std::regex,512,8997.38,1124.58,7075.83,9969.03,9426.89,7601.03,10393.74,2000
Simple/lowercase,std::regex,64,1145.37,20.70,1120.12,1174.42,1142.55,1119.66,1171.07,2000
Simple/lowercase,std::regex,8192,215245.96,3612.96,212020.75,220903.74,215037.40,210759.88,219732.03,2000
Simple/uppercase,CTRE,1024,559.86,1.44,558.03,562.02,559.64,558.07,561.64,10000
Simple/uppercase,CTRE,128,68.46,0.18,68.24,68.68,68.45,68.23,68.68,10000
Simple/uppercase,CTRE,16,7.14,0.01,7.13,7.14,7.14,7.13,7.14,10000
Simple/uppercase,CTRE,16384,8986.09,6.88,8980.74,8996.55,8982.45,8977.55,8994.63,10000
Simple/uppercase,CTRE,2048,1123.45,0.53,1122.90,1124.22,1123.48,1122.79,1124.11,10000
Simple/uppercase,CTRE,256,137.40,0.23,137.19,137.77,137.33,137.12,137.68,10000
Simple/uppercase,CTRE,32,16.00,0.37,15.81,16.66,15.83,15.54,16.46,10000
Simple/uppercase,CTRE,32768,17963.97,7.78,17953.38,17975.35,17963.84,17954.31,17973.63,10000
Simple/uppercase,CTRE,4096,2248.68,6.05,2241.55,2257.30,2249.76,2241.17,2256.19,10000
Simple/uppercase,CTRE,512,278.94,0.54,278.10,279.39,279.23,278.26,279.61,10000
Simple/uppercase,CTRE,64,33.46,0.58,33.01,34.30,33.11,32.73,34.18,10000
Simple/uppercase,CTRE,8192,4506.42,1.12,4505.07,4507.80,4506.37,4505.04,4507.81,10000
Simple/uppercase,Hyperscan,1024,586.97,2.56,584.26,591.17,586.73,583.79,590.15,10000
Simple/uppercase,Hyperscan,128,107.50,1.40,106.19,109.72,107.20,105.76,109.23,10000
Simple/uppercase,Hyperscan,16,54.40,1.50,53.27,57.01,54.01,52.54,56.26,10000
